# theta[deg]	neutral_n1	plasma_n1	neutral_n2	plasma_n2	neutral_n3	plasma_n3	neutral_n4	plasma_n4
2.89900000e+02	7.53812636e-01	6.57346597e-08	4.02116402e-01	7.97586728e-02	2.01404523e-01	9.16434928e-01	9.90740741e-01	2.95405408e-01
2.90000000e+02	7.53540305e-01	6.40751082e-08	4.01455026e-01	8.05590650e-02	2.01977507e-01	9.14725979e-01	9.88425926e-01	2.94530932e-01
2.90100000e+02	7.53267974e-01	6.24562204e-08	4.00793651e-01	8.13658821e-02	2.02557550e-01	9.13002185e-01	9.86111111e-01	2.93671678e-01
2.90200000e+02	7.52995643e-01	6.08770320e-08	4.00132275e-01	8.21791565e-02	2.03144709e-01	9.11263643e-01	9.83796296e-01	2.92827676e-01
2.90300000e+02	7.52723312e-01	5.93366009e-08	3.99470899e-01	8.29989203e-02	2.03739044e-01	9.09510449e-01	9.81481481e-01	2.91998955e-01
2.90400000e+02	7.52450980e-01	5.78340064e-08	3.98809524e-01	8.38252057e-02	2.04340612e-01	9.07742701e-01	9.79166667e-01	2.91185543e-01
2.90500000e+02	7.52178649e-01	5.63683490e-08	3.98148148e-01	8.46580450e-02	2.04949471e-01	9.05960496e-01	9.76851852e-01	2.90387467e-01
2.90600000e+02	7.51906318e-01	5.49387497e-08	3.97486772e-01	8.54974701e-02	2.05565681e-01	9.04163934e-01	9.74537037e-01	2.89604755e-01
2.90700000e+02	7.51633987e-01	5.35443499e-08	3.96825397e-01	8.63435130e-02	2.06189300e-01	9.02353114e-01	9.72222222e-01	2.88837433e-01
2.90800000e+02	7.51361656e-01	5.21843106e-08	3.96164021e-01	8.71962056e-02	2.06820388e-01	9.00528136e-01	9.69907407e-01	2.88085527e-01
2.90900000e+02	7.51089325e-01	5.08578120e-08	3.95502646e-01	8.80555797e-02	2.07459003e-01	8.98689100e-01	9.67592593e-01	2.87349062e-01
2.91000000e+02	7.50816993e-01	4.95640532e-08	3.94841270e-01	8.89216670e-02	2.08105206e-01	8.96836109e-01	9.65277778e-01	2.86628065e-01
2.91100000e+02	7.50544662e-01	4.83022519e-08	3.94179894e-01	8.97944993e-02	2.08759056e-01	8.94969264e-01	9.62962963e-01	2.85922558e-01
2.91200000e+02	7.50272331e-01	4.70716437e-08	3.93518519e-01	9.06741080e-02	2.09420613e-01	8.93088668e-01	9.60648148e-01	2.85232565e-01
2.91300000e+02	7.50000000e-01	4.58714819e-08	3.92857143e-01	9.15605246e-02	2.10089938e-01	8.91194424e-01	9.58333333e-01	2.84558111e-01
2.91400000e+02	7.49727669e-01	4.47010370e-08	3.92195767e-01	9.24537805e-02	2.10767091e-01	8.89286635e-01	9.56018519e-01	2.83899217e-01
2.91500000e+02	7.49455338e-01	4.35595965e-08	3.91534392e-01	9.33539069e-02	2.11452134e-01	8.87365406e-01	9.53703704e-01	2.83255906e-01
2.91600000e+02	7.49183007e-01	4.24464641e-08	3.90873016e-01	9.42609350e-02	2.12145126e-01	8.85430843e-01	9.51388889e-01	2.82628200e-01
2.91700000e+02	7.48910675e-01	4.13609600e-08	3.90211640e-01	9.51748958e-02	2.12846130e-01	8.83483049e-01	9.49074074e-01	2.82016119e-01
2.91800000e+02	7.48638344e-01	4.03024200e-08	3.89550265e-01	9.60958203e-02	2.13555207e-01	8.81522133e-01	9.46759259e-01	2.81419684e-01
2.91900000e+02	7.48366013e-01	3.92701951e-08	3.88888889e-01	9.70237393e-02	2.14272418e-01	8.79548199e-01	9.44444444e-01	2.80838915e-01
2.92000000e+02	7.48093682e-01	3.82636517e-08	3.88227513e-01	9.79586835e-02	2.14997826e-01	8.77561356e-01	9.42129630e-01	2.80273832e-01
2.92100000e+02	7.47821351e-01	3.72821709e-08	3.87566138e-01	9.89006835e-02	2.15731492e-01	8.75561711e-01	9.39814815e-01	2.79724452e-01
2.92200000e+02	7.47549020e-01	3.63251479e-08	3.86904762e-01	9.98497697e-02	2.16473480e-01	8.73549372e-01	9.37500000e-01	2.79190796e-01
2.92300000e+02	7.47276688e-01	3.53919924e-08	3.86243386e-01	1.00805973e-01	2.17223852e-01	8.71524448e-01	9.35185185e-01	2.78672880e-01
2.92400000e+02	7.47004357e-01	3.44821275e-08	3.85582011e-01	1.01769322e-01	2.17982671e-01	8.69487048e-01	9.32870370e-01	2.78170722e-01
2.92500000e+02	7.46732026e-01	3.35949900e-08	3.84920635e-01	1.02739848e-01	2.18750000e-01	8.67437281e-01	9.30555556e-01	2.77684338e-01
2.92600000e+02	7.46459695e-01	3.27300297e-08	3.84259259e-01	1.03717582e-01	2.19525902e-01	8.65375258e-01	9.28240741e-01	2.77213745e-01
2.92700000e+02	7.46187364e-01	3.18867095e-08	3.83597884e-01	1.04702551e-01	2.20310441e-01	8.63301090e-01	9.25925926e-01	2.76758959e-01
2.92800000e+02	7.45915033e-01	3.10645046e-08	3.82936508e-01	1.05694787e-01	2.21103682e-01	8.61214887e-01	9.23611111e-01	2.76319994e-01
2.92900000e+02	7.45642702e-01	3.02629026e-08	3.82275132e-01	1.06694318e-01	2.21905687e-01	8.59116761e-01	9.21296296e-01	2.75896865e-01
2.93000000e+02	7.45370370e-01	2.94814032e-08	3.81613757e-01	1.07701175e-01	2.22716521e-01	8.57006824e-01	9.18981481e-01	2.75489586e-01
2.93100000e+02	7.45098039e-01	2.87195176e-08	3.80952381e-01	1.08715385e-01	2.23536250e-01	8.54885188e-01	9.16666667e-01	2.75098171e-01
2.93200000e+02	7.44825708e-01	2.79767688e-08	3.80291005e-01	1.09736979e-01	2.24364937e-01	8.52751967e-01	9.14351852e-01	2.74722633e-01
2.93300000e+02	7.44553377e-01	2.72526907e-08	3.79629630e-01	1.10765984e-01	2.25202647e-01	8.50607272e-01	9.12037037e-01	2.74362984e-01
2.93400000e+02	7.44281046e-01	2.65468284e-08	3.78968254e-01	1.11802430e-01	2.26049447e-01	8.48451219e-01	9.09722222e-01	2.74019236e-01
2.93500000e+02	7.44008715e-01	2.58587375e-08	3.78306878e-01	1.12846345e-01	2.26905401e-01	8.46283920e-01	9.07407407e-01	2.73691400e-01
2.93600000e+02	7.43736383e-01	2.51879844e-08	3.77645503e-01	1.13897757e-01	2.27770576e-01	8.44105491e-01	9.05092593e-01	2.73379487e-01
2.93700000e+02	7.43464052e-01	2.45341454e-08	3.76984127e-01	1.14956695e-01	2.28645036e-01	8.41916046e-01	9.02777778e-01	2.73083508e-01
2.93800000e+02	7.43191721e-01	2.38968069e-08	3.76322751e-01	1.16023186e-01	2.29528849e-01	8.39715699e-01	9.00462963e-01	2.72803473e-01
2.93900000e+02	7.42919390e-01	2.32755652e-08	3.75661376e-01	1.17097259e-01	2.30422081e-01	8.37504567e-01	8.98148148e-01	2.72539390e-01
2.94000000e+02	7.42647059e-01	2.26700261e-08	3.75000000e-01	1.18178940e-01	2.31324799e-01	8.35282766e-01	8.95833333e-01	2.72291268e-01
2.94100000e+02	7.42374728e-01	2.20798045e-08	3.74338624e-01	1.19268257e-01	2.32237069e-01	8.33050410e-01	8.93518519e-01	2.72059116e-01
2.94200000e+02	7.42102397e-01	2.15045248e-08	3.73677249e-01	1.20365238e-01	2.33158958e-01	8.30807618e-01	8.91203704e-01	2.71842942e-01
2.94300000e+02	7.41830065e-01	2.09438200e-08	3.73015873e-01	1.21469908e-01	2.34090535e-01	8.28554505e-01	8.88888889e-01	2.71642751e-01
2.94400000e+02	7.41557734e-01	2.03973320e-08	3.72354497e-01	1.22582296e-01	2.35031866e-01	8.26291188e-01	8.86574074e-01	2.71458552e-01
2.94500000e+02	7.41285403e-01	1.98647112e-08	3.71693122e-01	1.23702427e-01	2.35983020e-01	8.24017786e-01	8.84259259e-01	2.71290349e-01
2.94600000e+02	7.41013072e-01	1.93456161e-08	3.71031746e-01	1.24830327e-01	2.36944064e-01	8.21734415e-01	8.81944444e-01	2.71138149e-01
2.94700000e+02	7.40740741e-01	1.88397137e-08	3.70370370e-01	1.25966024e-01	2.37915067e-01	8.19441193e-01	8.79629630e-01	2.71001957e-01
2.94800000e+02	7.40468410e-01	1.83466786e-08	3.69708995e-01	1.27109542e-01	2.38896098e-01	8.17138238e-01	8.77314815e-01	2.70881777e-01
2.94900000e+02	7.40196078e-01	1.78661932e-08	3.69047619e-01	1.28260908e-01	2.39887225e-01	8.14825670e-01	8.75000000e-01	2.70777613e-01
2.95000000e+02	7.39923747e-01	1.73979478e-08	3.68386243e-01	1.29420146e-01	2.40888517e-01	8.12503605e-01	8.72685185e-01	2.70689468e-01
2.95100000e+02	7.39651416e-01	1.69416397e-08	3.67724868e-01	1.30587282e-01	2.41900044e-01	8.10172164e-01	8.70370370e-01	2.70617345e-01
2.95200000e+02	7.39379085e-01	1.64969736e-08	3.67063492e-01	1.31762340e-01	2.42921875e-01	8.07831465e-01	8.68055556e-01	2.70561248e-01
2.95300000e+02	7.39106754e-01	1.60636614e-08	3.66402116e-01	1.32945347e-01	2.43954080e-01	8.05481628e-01	8.65740741e-01	2.70521177e-01
2.95400000e+02	7.38834423e-01	1.56414216e-08	3.65740741e-01	1.34136325e-01	2.44996728e-01	8.03122772e-01	8.63425926e-01	2.70497133e-01
2.95500000e+02	7.38562092e-01	1.52299797e-08	3.65079365e-01	1.35335298e-01	2.46049891e-01	8.00755016e-01	8.61111111e-01	2.70489119e-01
2.95600000e+02	7.38289760e-01	1.48290678e-08	3.64417989e-01	1.36542292e-01	2.47113638e-01	7.98378481e-01	8.58796296e-01	2.70497133e-01
2.95700000e+02	7.38017429e-01	1.44384242e-08	3.63756614e-01	1.37757330e-01	2.48188040e-01	7.95993286e-01	8.56481481e-01	2.70521177e-01
2.95800000e+02	7.37745098e-01	1.40577936e-08	3.63095238e-01	1.38980434e-01	2.49273168e-01	7.93599552e-01	8.54166667e-01	2.70561248e-01
2.95900000e+02	7.37472767e-01	1.36869270e-08	3.62433862e-01	1.40211628e-01	2.50369093e-01	7.91197399e-01	8.51851852e-01	2.70617345e-01
2.96000000e+02	7.37200436e-01	1.33255812e-08	3.61772487e-01	1.41450934e-01	2.51475887e-01	7.88786947e-01	8.49537037e-01	2.70689468e-01
2.96100000e+02	7.36928105e-01	1.29735190e-08	3.61111111e-01	1.42698377e-01	2.52593621e-01	7.86368317e-01	8.47222222e-01	2.70777613e-01
2.96200000e+02	7.36655773e-01	1.26305088e-08	3.60449735e-01	1.43953976e-01	2.53722368e-01	7.83941630e-01	8.44907407e-01	2.70881777e-01
2.96300000e+02	7.36383442e-01	1.22963246e-08	3.59788360e-01	1.45217755e-01	2.54862198e-01	7.81507006e-01	8.42592593e-01	2.71001957e-01
2.96400000e+02	7.36111111e-01	1.19707460e-08	3.59126984e-01	1.46489735e-01	2.56013185e-01	7.79064566e-01	8.40277778e-01	2.71138149e-01
2.96500000e+02	7.35838780e-01	1.16535577e-08	3.58465608e-01	1.47769938e-01	2.57175401e-01	7.76614431e-01	8.37962963e-01	2.71290349e-01
2.96600000e+02	7.35566449e-01	1.13445499e-08	3.57804233e-01	1.49058384e-01	2.58348918e-01	7.74156723e-01	8.35648148e-01	2.71458552e-01
2.96700000e+02	7.35294118e-01	1.10435176e-08	3.57142857e-01	1.50355095e-01	2.59533811e-01	7.71691562e-01	8.33333333e-01	2.71642751e-01
2.96800000e+02	7.35021786e-01	1.07502610e-08	3.56481481e-01	1.51660090e-01	2.60730152e-01	7.69219070e-01	8.31018519e-01	2.71842942e-01
2.96900000e+02	7.34749455e-01	1.04645850e-08	3.55820106e-01	1.52973391e-01	2.61938014e-01	7.66739368e-01	8.28703704e-01	2.72059116e-01
2.97000000e+02	7.34477124e-01	1.01862993e-08	3.55158730e-01	1.54295016e-01	2.63157472e-01	7.64252577e-01	8.26388889e-01	2.72291268e-01
2.97100000e+02	7.34204793e-01	9.91521826e-09	3.54497354e-01	1.55624985e-01	2.64388599e-01	7.61758818e-01	8.24074074e-01	2.72539390e-01
2.97200000e+02	7.33932462e-01	9.65116065e-09	3.53835979e-01	1.56963317e-01	2.65631469e-01	7.59258214e-01	8.21759259e-01	2.72803473e-01
2.97300000e+02	7.33660131e-01	9.39394974e-09	3.53174603e-01	1.58310032e-01	2.66886158e-01	7.56750884e-01	8.19444444e-01	2.73083508e-01
2.97400000e+02	7.33387800e-01	9.14341308e-09	3.52513228e-01	1.59665147e-01	2.68152739e-01	7.54236951e-01	8.17129630e-01	2.73379487e-01
2.97500000e+02	7.33115468e-01	8.89938245e-09	3.51851852e-01	1.61028681e-01	2.69431288e-01	7.51716536e-01	8.14814815e-01	2.73691400e-01
2.97600000e+02	7.32843137e-01	8.66169370e-09	3.51190476e-01	1.62400652e-01	2.70721880e-01	7.49189760e-01	8.12500000e-01	2.74019236e-01
2.97700000e+02	7.32570806e-01	8.43018674e-09	3.50529101e-01	1.63781077e-01	2.72024590e-01	7.46656745e-01	8.10185185e-01	2.74362984e-01
2.97800000e+02	7.32298475e-01	8.20470534e-09	3.49867725e-01	1.65169973e-01	2.73339493e-01	7.44117612e-01	8.07870370e-01	2.74722633e-01
2.97900000e+02	7.32026144e-01	7.98509715e-09	3.49206349e-01	1.66567357e-01	2.74666667e-01	7.41572481e-01	8.05555556e-01	2.75098171e-01
2.98000000e+02	7.31753813e-01	7.77121351e-09	3.48544974e-01	1.67973245e-01	2.76006186e-01	7.39021475e-01	8.03240741e-01	2.75489586e-01
2.98100000e+02	7.31481481e-01	7.56290942e-09	3.47883598e-01	1.69387653e-01	2.77358126e-01	7.36464714e-01	8.00925926e-01	2.75896865e-01
2.98200000e+02	7.31209150e-01	7.36004346e-09	3.47222222e-01	1.70810597e-01	2.78722566e-01	7.33902319e-01	7.98611111e-01	2.76319994e-01
2.98300000e+02	7.30936819e-01	7.16247764e-09	3.46560847e-01	1.72242092e-01	2.80099581e-01	7.31334412e-01	7.96296296e-01	2.76758959e-01
2.98400000e+02	7.30664488e-01	6.97007741e-09	3.45899471e-01	1.73682153e-01	2.81489248e-01	7.28761112e-01	7.93981481e-01	2.77213745e-01
2.98500000e+02	7.30392157e-01	6.78271150e-09	3.45238095e-01	1.75130795e-01	2.82891645e-01	7.26182542e-01	7.91666667e-01	2.77684338e-01
2.98600000e+02	7.30119826e-01	6.60025188e-09	3.44576720e-01	1.76588031e-01	2.84306849e-01	7.23598822e-01	7.89351852e-01	2.78170722e-01
2.98700000e+02	7.29847495e-01	6.42257369e-09	3.43915344e-01	1.78053876e-01	2.85734938e-01	7.21010071e-01	7.87037037e-01	2.78672880e-01
2.98800000e+02	7.29575163e-01	6.24955513e-09	3.43253968e-01	1.79528342e-01	2.87175990e-01	7.18416411e-01	7.84722222e-01	2.79190796e-01
2.98900000e+02	7.29302832e-01	6.08107741e-09	3.42592593e-01	1.81011443e-01	2.88630083e-01	7.15817962e-01	7.82407407e-01	2.79724452e-01
2.99000000e+02	7.29030501e-01	5.91702470e-09	3.41931217e-01	1.82503191e-01	2.90097296e-01	7.13214843e-01	7.80092593e-01	2.80273832e-01
2.99100000e+02	7.28758170e-01	5.75728401e-09	3.41269841e-01	1.84003598e-01	2.91577707e-01	7.10607176e-01	7.77777778e-01	2.80838915e-01
2.99200000e+02	7.28485839e-01	5.60174515e-09	3.40608466e-01	1.85512675e-01	2.93071395e-01	7.07995079e-01	7.75462963e-01	2.81419684e-01
2.99300000e+02	7.28213508e-01	5.45030067e-09	3.39947090e-01	1.87030435e-01	2.94578439e-01	7.05378673e-01	7.73148148e-01	2.82016119e-01
2.99400000e+02	7.27941176e-01	5.30284577e-09	3.39285714e-01	1.88556887e-01	2.96098919e-01	7.02758077e-01	7.70833333e-01	2.82628200e-01
2.99500000e+02	7.27668845e-01	5.15927828e-09	3.38624339e-01	1.90092043e-01	2.97632914e-01	7.00133410e-01	7.68518519e-01	2.83255906e-01
2.99600000e+02	7.27396514e-01	5.01949853e-09	3.37962963e-01	1.91635912e-01	2.99180504e-01	6.97504791e-01	7.66203704e-01	2.83899217e-01
2.99700000e+02	7.27124183e-01	4.88340936e-09	3.37301587e-01	1.93188504e-01	3.00741770e-01	6.94872339e-01	7.63888889e-01	2.84558111e-01
2.99800000e+02	7.26851852e-01	4.75091600e-09	3.36640212e-01	1.94749827e-01	3.02316791e-01	6.92236172e-01	7.61574074e-01	2.85232565e-01
2.99900000e+02	7.26579521e-01	4.62192607e-09	3.35978836e-01	1.96319891e-01	3.03905648e-01	6.89596410e-01	7.59259259e-01	2.85922558e-01
3.00000000e+02	7.26307190e-01	4.49634946e-09	3.35317460e-01	1.97898704e-01	3.05508422e-01	6.86953171e-01	7.56944444e-01	2.86628065e-01
3.00100000e+02	7.26034858e-01	4.37409834e-09	3.34656085e-01	1.99486272e-01	3.07125194e-01	6.84306571e-01	7.54629630e-01	2.87349062e-01
3.00200000e+02	7.25762527e-01	4.25508705e-09	3.33994709e-01	2.01082605e-01	3.08756045e-01	6.81656730e-01	7.52314815e-01	2.88085527e-01
3.00300000e+02	7.25490196e-01	4.13923207e-09	3.33333333e-01	2.02687708e-01	3.10401057e-01	6.79003764e-01	7.50000000e-01	2.88837433e-01
3.00400000e+02	7.25217865e-01	4.02645200e-09	3.32671958e-01	2.04301588e-01	3.12060311e-01	6.76347791e-01	7.47685185e-01	2.89604755e-01
3.00500000e+02	7.24945534e-01	3.91666743e-09	3.32010582e-01	2.05924250e-01	3.13733890e-01	6.73688928e-01	7.45370370e-01	2.90387467e-01
3.00600000e+02	7.24673203e-01	3.80980097e-09	3.31349206e-01	2.07555701e-01	3.15421875e-01	6.71027291e-01	7.43055556e-01	2.91185543e-01
3.00700000e+02	7.24400871e-01	3.70577716e-09	3.30687831e-01	2.09195944e-01	3.17124349e-01	6.68362996e-01	7.40740741e-01	2.91998955e-01
3.00800000e+02	7.24128540e-01	3.60452245e-09	3.30026455e-01	2.10844985e-01	3.18841395e-01	6.65696160e-01	7.38425926e-01	2.92827676e-01
3.00900000e+02	7.23856209e-01	3.50596512e-09	3.29365079e-01	2.12502828e-01	3.20573096e-01	6.63026899e-01	7.36111111e-01	2.93671678e-01
3.01000000e+02	7.23583878e-01	3.41003525e-09	3.28703704e-01	2.14169475e-01	3.22319535e-01	6.60355328e-01	7.33796296e-01	2.94530932e-01
3.01100000e+02	7.23311547e-01	3.31666468e-09	3.28042328e-01	2.15844930e-01	3.24080794e-01	6.57681562e-01	7.31481481e-01	2.95405408e-01
3.01200000e+02	7.23039216e-01	3.22578699e-09	3.27380952e-01	2.17529195e-01	3.25856959e-01	6.55005715e-01	7.29166667e-01	2.96295076e-01
3.01300000e+02	7.22766885e-01	3.13733740e-09	3.26719577e-01	2.19222272e-01	3.27648112e-01	6.52327903e-01	7.26851852e-01	2.97199907e-01
3.01400000e+02	7.22494553e-01	3.05125279e-09	3.26058201e-01	2.20924163e-01	3.29454337e-01	6.49648240e-01	7.24537037e-01	2.98119869e-01
3.01500000e+02	7.22222222e-01	2.96747161e-09	3.25396825e-01	2.22634869e-01	3.31275720e-01	6.46966838e-01	7.22222222e-01	2.99054930e-01
3.01600000e+02	7.21949891e-01	2.88593389e-09	3.24735450e-01	2.24354389e-01	3.33112345e-01	6.44283813e-01	7.19907407e-01	3.00005059e-01
3.01700000e+02	7.21677560e-01	2.80658115e-09	3.24074074e-01	2.26082725e-01	3.34964295e-01	6.41599276e-01	7.17592593e-01	3.00970223e-01
3.01800000e+02	7.21405229e-01	2.72935642e-09	3.23412698e-01	2.27819874e-01	3.36831658e-01	6.38913340e-01	7.15277778e-01	3.01950387e-01
3.01900000e+02	7.21132898e-01	2.65420414e-09	3.22751323e-01	2.29565837e-01	3.38714516e-01	6.36226118e-01	7.12962963e-01	3.02945520e-01
3.02000000e+02	7.20860566e-01	2.58107017e-09	3.22089947e-01	2.31320611e-01	3.40612958e-01	6.33537722e-01	7.10648148e-01	3.03955586e-01
3.02100000e+02	7.20588235e-01	2.50990176e-09	3.21428571e-01	2.33084194e-01	3.42527067e-01	6.30848263e-01	7.08333333e-01	3.04980549e-01
3.02200000e+02	7.20315904e-01	2.44064749e-09	3.20767196e-01	2.34856583e-01	3.44456929e-01	6.28157852e-01	7.06018519e-01	3.06020376e-01
3.02300000e+02	7.20043573e-01	2.37325722e-09	3.20105820e-01	2.36637775e-01	3.46402632e-01	6.25466600e-01	7.03703704e-01	3.07075029e-01
3.02400000e+02	7.19771242e-01	2.30768213e-09	3.19444444e-01	2.38427767e-01	3.48364262e-01	6.22774618e-01	7.01388889e-01	3.08144472e-01
3.02500000e+02	7.19498911e-01	2.24387461e-09	3.18783069e-01	2.40226553e-01	3.50341905e-01	6.20082015e-01	6.99074074e-01	3.09228668e-01
3.02600000e+02	7.19226580e-01	2.18178827e-09	3.18121693e-01	2.42034129e-01	3.52335647e-01	6.17388900e-01	6.96759259e-01	3.10327578e-01
3.02700000e+02	7.18954248e-01	2.12137791e-09	3.17460317e-01	2.43850489e-01	3.54345577e-01	6.14695383e-01	6.94444444e-01	3.11441165e-01
3.02800000e+02	7.18681917e-01	2.06259948e-09	3.16798942e-01	2.45675627e-01	3.56371782e-01	6.12001573e-01	6.92129630e-01	3.12569389e-01
3.02900000e+02	7.18409586e-01	2.00541005e-09	3.16137566e-01	2.47509537e-01	3.58414349e-01	6.09307576e-01	6.89814815e-01	3.13712212e-01
3.03000000e+02	7.18137255e-01	1.94976779e-09	3.15476190e-01	2.49352211e-01	3.60473366e-01	6.06613502e-01	6.87500000e-01	3.14869592e-01
3.03100000e+02	7.17864924e-01	1.89563193e-09	3.14814815e-01	2.51203641e-01	3.62548921e-01	6.03919457e-01	6.85185185e-01	3.16041489e-01
3.03200000e+02	7.17592593e-01	1.84296277e-09	3.14153439e-01	2.53063819e-01	3.64641103e-01	6.01225549e-01	6.82870370e-01	3.17227862e-01
3.03300000e+02	7.17320261e-01	1.79172160e-09	3.13492063e-01	2.54932736e-01	3.66750000e-01	5.98531882e-01	6.80555556e-01	3.18428669e-01
3.03400000e+02	7.17047930e-01	1.74187072e-09	3.12830688e-01	2.56810383e-01	3.68875701e-01	5.95838564e-01	6.78240741e-01	3.19643867e-01
3.03500000e+02	7.16775599e-01	1.69337339e-09	3.12169312e-01	2.58696748e-01	3.71018294e-01	5.93145700e-01	6.75925926e-01	3.20873414e-01
3.03600000e+02	7.16503268e-01	1.64619380e-09	3.11507937e-01	2.60591823e-01	3.73177870e-01	5.90453394e-01	6.73611111e-01	3.22117266e-01
3.03700000e+02	7.16230937e-01	1.60029709e-09	3.10846561e-01	2.62495594e-01	3.75354517e-01	5.87761750e-01	6.71296296e-01	3.23375378e-01
3.03800000e+02	7.15958606e-01	1.55564927e-09	3.10185185e-01	2.64408051e-01	3.77548326e-01	5.85070873e-01	6.68981481e-01	3.24647707e-01
3.03900000e+02	7.15686275e-01	1.51221725e-09	3.09523810e-01	2.66329180e-01	3.79759386e-01	5.82380866e-01	6.66666667e-01	3.25934206e-01
3.04000000e+02	7.15413943e-01	1.46996876e-09	3.08862434e-01	2.68258969e-01	3.81987788e-01	5.79691832e-01	6.64351852e-01	3.27234829e-01
3.04100000e+02	7.15141612e-01	1.42887238e-09	3.08201058e-01	2.70197403e-01	3.84233622e-01	5.77003873e-01	6.62037037e-01	3.28549530e-01
3.04200000e+02	7.14869281e-01	1.38889752e-09	3.07539683e-01	2.72144469e-01	3.86496978e-01	5.74317091e-01	6.59722222e-01	3.29878263e-01
3.04300000e+02	7.14596950e-01	1.35001435e-09	3.06878307e-01	2.74100151e-01	3.88777948e-01	5.71631587e-01	6.57407407e-01	3.31220978e-01
3.04400000e+02	7.14324619e-01	1.31219382e-09	3.06216931e-01	2.76064434e-01	3.91076622e-01	5.68947461e-01	6.55092593e-01	3.32577629e-01
3.04500000e+02	7.14052288e-01	1.27540763e-09	3.05555556e-01	2.78037302e-01	3.93393093e-01	5.66264815e-01	6.52777778e-01	3.33948165e-01
3.04600000e+02	7.13779956e-01	1.23962822e-09	3.04894180e-01	2.80018737e-01	3.95727451e-01	5.63583747e-01	6.50462963e-01	3.35332538e-01
3.04700000e+02	7.13507625e-01	1.20482875e-09	3.04232804e-01	2.82008722e-01	3.98079789e-01	5.60904357e-01	6.48148148e-01	3.36730698e-01
3.04800000e+02	7.13235294e-01	1.17098306e-09	3.03571429e-01	2.84007239e-01	4.00450199e-01	5.58226743e-01	6.45833333e-01	3.38142593e-01
3.04900000e+02	7.12962963e-01	1.13806566e-09	3.02910053e-01	2.86014269e-01	4.02838772e-01	5.55551003e-01	6.43518519e-01	3.39568172e-01
3.05000000e+02	7.12690632e-01	1.10605176e-09	3.02248677e-01	2.88029794e-01	4.05245603e-01	5.52877235e-01	6.41203704e-01	3.41007384e-01
3.05100000e+02	7.12418301e-01	1.07491718e-09	3.01587302e-01	2.90053792e-01	4.07670782e-01	5.50205536e-01	6.38888889e-01	3.42460176e-01
3.05200000e+02	7.12145969e-01	1.04463838e-09	3.00925926e-01	2.92086243e-01	4.10114404e-01	5.47536001e-01	6.36574074e-01	3.43926495e-01
3.05300000e+02	7.11873638e-01	1.01519243e-09	3.00264550e-01	2.94127125e-01	4.12576561e-01	5.44868727e-01	6.34259259e-01	3.45406288e-01
3.05400000e+02	7.11601307e-01	9.86557012e-10	2.99603175e-01	2.96176418e-01	4.15057347e-01	5.42203808e-01	6.31944444e-01	3.46899499e-01
3.05500000e+02	7.11328976e-01	9.58710370e-10	2.98941799e-01	2.98234097e-01	4.17556856e-01	5.39541339e-01	6.29629630e-01	3.48406075e-01
3.05600000e+02	7.11056645e-01	9.31631328e-10	2.98280423e-01	3.00300140e-01	4.20075182e-01	5.36881414e-01	6.27314815e-01	3.49925959e-01
3.05700000e+02	7.10784314e-01	9.05299258e-10	2.97619048e-01	3.02374524e-01	4.22612419e-01	5.34224127e-01	6.25000000e-01	3.51459096e-01
3.05800000e+02	7.10511983e-01	8.79694073e-10	2.96957672e-01	3.04457222e-01	4.25168662e-01	5.31569569e-01	6.22685185e-01	3.53005429e-01
3.05900000e+02	7.10239651e-01	8.54796211e-10	2.96296296e-01	3.06548210e-01	4.27744004e-01	5.28917834e-01	6.20370370e-01	3.54564900e-01
3.06000000e+02	7.09967320e-01	8.30586624e-10	2.95634921e-01	3.08647462e-01	4.30338542e-01	5.26269012e-01	6.18055556e-01	3.56137453e-01
